reit_name,location,asset_type,cap_rate_pct,occupancy
大和ハウスリート投資法人,東京都中央区,,,93.0
大和ハウスリート投資法人,東京都世田谷区,,,94.1
大和ハウスリート投資法人,東京都港区,,,91.6
大和ハウスリート投資法人,東京都墨田区,,,93.0
大和ハウスリート投資法人,東京都稲城市,,,100.0
大和ハウスリート投資法人,東京都荒川区,,,91.2
大和ハウスリート投資法人,東京都世田谷区,,,100.0
大和ハウスリート投資法人,東京都中央区,,,100.0
大和ハウスリート投資法人,東京都青梅市,,,100.0
大和ハウスリート投資法人,東京都大田区,,,
大和ハウスリート投資法人,東京都品川区,,,95.3
大和ハウスリート投資法人,東京都千代田区,,,96.7
大和ハウスリート投資法人,東京都江東区,,,100.0
大和ハウスリート投資法人,東京都足立区,,,100.0
大和ハウスリート投資法人,東京都品川区,,,91.5
大和ハウスリート投資法人,東京都墨田区,,,94.9
大和ハウスリート投資法人,東京都中野区,,,100.0
大和ハウスリート投資法人,東京都中央区,,,94.4
大和ハウスリート投資法人,東京都小平市,,,100.0
大和ハウスリート投資法人,東京都八王子市,,,100.0
大和ハウスリート投資法人,東京都世田谷区,,,97.2
大和ハウスリート投資法人,東京都渋谷区,,,100.0
大和ハウスリート投資法人,東京都千代田区,,,97.6
大和ハウスリート投資法人,東京都渋谷区,,,92.7
大和ハウスリート投資法人,東京都港区,,,96.9
大和ハウスリート投資法人,東京都渋谷区,,,95.2
大和ハウスリート投資法人,東京都八王子市,,,100.0
大和ハウスリート投資法人,東京都中央区,,,100.0
大和ハウスリート投資法人,東京都中央区,,,97.8
大和ハウスリート投資法人,東京都豊島区,,,98.6
大和ハウスリート投資法人,東京都中央区,,,100.0
大和ハウスリート投資法人,東京都港区,,,97.5
大和ハウスリート投資法人,東京都足立区,,,100.0
大和ハウスリート投資法人,東京都台東区,,,100.0
大和ハウスリート投資法人,東京都豊島区,,,98.7
大和ハウスリート投資法人,東京都品川区,,,100.0
大和ハウスリート投資法人,東京都港区,,,94.9
大和ハウスリート投資法人,東京都中央区,,,95.5
大和ハウスリート投資法人,東京都中央区,,,97.3
大和ハウスリート投資法人,東京都八王子市,,,100.0
大和ハウスリート投資法人,東京都渋谷区,,,94.4
大和ハウスリート投資法人,東京都中央区,,,98.2
大和ハウスリート投資法人,東京都大田区,,,96.9
大和ハウスリート投資法人,東京都港区,,,91.6
大和ハウスリート投資法人,東京都目黒区,,,100.0
大和ハウスリート投資法人,東京都目黒区,,,100.0
大和ハウスリート投資法人,東京都渋谷区,,,94.5
大和ハウスリート投資法人,東京都江東区,,,90.8
大和ハウスリート投資法人,東京都中央区,,,98.4
大和ハウスリート投資法人,東京都大田区,,,96.3
大和ハウスリート投資法人,東京都豊島区,,,97.6
大和ハウスリート投資法人,東京都大田区,,,96.6
大和ハウスリート投資法人,東京都中央区,,,95.0
大和ハウスリート投資法人,東京都新宿区,,,94.9
大和ハウスリート投資法人,東京都目黒区,,,100.0
大和ハウスリート投資法人,東京都港区,,,100.0
大和ハウスリート投資法人,東京都世田谷区,,,100.0
大和ハウスリート投資法人,東京都品川区,,,96.6
大和ハウスリート投資法人,東京都品川区,,,100.0
大和ハウスリート投資法人,東京都町田市,,,100.0
大和ハウスリート投資法人,東京都中央区,,,98.7
大和ハウスリート投資法人,東京都目黒区,,,96.6
大和ハウスリート投資法人,東京都墨田区,,,97.7
大和ハウスリート投資法人,東京都文京区,,,100.0
大和ハウスリート投資法人,東京都中央区,,,93.9
大和ハウスリート投資法人,東京都港区,,,93.3
大和ハウスリート投資法人,東京都台東区,,,96.3
大和ハウスリート投資法人,東京都目黒区,,,96.0
大和ハウスリート投資法人,東京都渋谷区,,,100.0
大和ハウスリート投資法人,東京都新宿区,,,94.0
大和ハウスリート投資法人,東京都港区,,,95.7
大和ハウスリート投資法人,東京都八王子市,,,100.0
大和ハウスリート投資法人,東京都江東区,,,100.0
大和ハウスリート投資法人,東京都港区,,,100.0
大和ハウスリート投資法人,東京都江東区,,,100.0
大和ハウスリート投資法人,東京都江東区,,,96.6
大和ハウスリート投資法人,東京都品川区,,,95.4
大和ハウスリート投資法人,東京都中央区,,,97.8
大和ハウスリート投資法人,東京都台東区,,,85.5
大和ハウスリート投資法人,東京都台東区,,,100.0
大和ハウスリート投資法人,東京都江東区,,,100.0
大和ハウスリート投資法人,東京都渋谷区,,,97.1
大和ハウスリート投資法人,東京都豊島区,,,100.0
大和ハウスリート投資法人,東京都中央区,,,94.4
大和ハウスリート投資法人,東京都文京区,,,97.0
大和ハウスリート投資法人,東京都千代田区,,,97.3
大和ハウスリート投資法人,東京都目黒区,,,85.3
大和ハウスリート投資法人,東京都中央区,,,100.0
大和ハウスリート投資法人,東京都江東区,,,97.8
大和ハウスリート投資法人,東京都港区,,,100.0
大和ハウスリート投資法人,東京都新宿区,,,100.0
大和ハウスリート投資法人,東京都港区,,,96.7
大和ハウスリート投資法人,東京都中央区,,,98.5
大和ハウスリート投資法人,東京都中央区,,,
大和ハウスリート投資法人,東京都板橋区,,,100.0
大和ハウスリート投資法人,東京都渋谷区,,,100.0
大和ハウスリート投資法人,東京都目黒区,,,100.0
大和ハウスリート投資法人,東京都世田谷区,,,95.8
大和ハウスリート投資法人,東京都品川区,,,95.4
大和ハウスリート投資法人,東京都中央区,,,89.7
日本都市ファンド投資法人,東京都港区赤坂二丁目3番5号,,,
日本都市ファンド投資法人,東京都目黒区青葉台一丁目111番14他,,,
日本都市ファンド投資法人,東京都中央区銀座二丁目6番16号,,,
日本都市ファンド投資法人,東京都渋谷区道玄坂二丁目11番1号,,,
日本都市ファンド投資法人,東京都立川市曙町二丁目12番2号他,,,
日本都市ファンド投資法人,東京都台東区東上野五丁目24番8号,,,
日本都市ファンド投資法人,東京都中野区中野二丁目19番2号,,,
日本都市ファンド投資法人,東京都港区赤坂一丁目11番28号,,,
日本都市ファンド投資法人,東京都千代田区神田松永町113番他,,,
日本都市ファンド投資法人,東京都千代田区九段北四丁目2番1号,,,
日本都市ファンド投資法人,東京都板橋区徳丸二丁目6番1号,,,
日本都市ファンド投資法人,東京都世田谷区三宿二丁目11番17号,,,
日本都市ファンド投資法人,東京都渋谷区恵比寿西一丁目35番17号,,,
日本都市ファンド投資法人,東京都中央区東日本橋二丁目8番3号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前四丁目25番28号他,,,
日本都市ファンド投資法人,東京都中央区日本橋浜町二丁目12番4号,,,
日本都市ファンド投資法人,東京都品川区北品川二丁目24番7号,,,
日本都市ファンド投資法人,東京都町田市森野一丁目13番14号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前五丁目47番6号,,,
日本都市ファンド投資法人,東京都台東区蔵前二丁目10番8号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前四丁目25番15号他,,,
日本都市ファンド投資法人,東京都千代田区岩本町二丁目1番15号,,,
日本都市ファンド投資法人,東京都港区北青山三丁目14番8号,,,
日本都市ファンド投資法人,東京都渋谷区代官山町20番地20号,,,
日本都市ファンド投資法人,東京都文京区関口一丁目44番10号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前六丁目1番9号,,,
日本都市ファンド投資法人,東京都町田市原町田二丁目21番24,,,
日本都市ファンド投資法人,東京都豊島区池袋一丁目16番15号,,,
日本都市ファンド投資法人,東京都目黒区自由が丘二丁目9番17号他,,,
日本都市ファンド投資法人,東京都渋谷区神南一丁目20番13号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前一丁目7番1号,,,
日本都市ファンド投資法人,東京都世田谷区太子堂二丁目15番4号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前六丁目28番3号,,,
日本都市ファンド投資法人,東京都渋谷区笹塚二丁目1番6号,,,
日本都市ファンド投資法人,東京都武蔵村山市榎一丁目1番地3,,,
日本都市ファンド投資法人,東京都渋谷区神宮前四丁目21番5,,,
日本都市ファンド投資法人,東京都豊島区南池袋一丁目19番5号,,,
日本都市ファンド投資法人,東京都世田谷区上用賀二丁目4番18号,,,
日本都市ファンド投資法人,東京都渋谷区桜丘町31番15号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前五丁目51番8号,,,
日本都市ファンド投資法人,東京都千代田区外神田一丁目11番11号,,,
日本都市ファンド投資法人,東京都板橋区板橋四丁目26番13号,,,
日本都市ファンド投資法人,東京都港区南青山五丁目2番12号他,,,
日本都市ファンド投資法人,東京都台東区上野四丁目9番14号,,,
日本都市ファンド投資法人,東京都大田区大森西三丁目1番38号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前三丁目25番5号,,,
日本都市ファンド投資法人,東京都新宿区高田馬場二丁目13番2号,,,
日本都市ファンド投資法人,東京都武蔵野市吉祥寺南町二丁目3番13号,,,
日本都市ファンド投資法人,東京都台東区浅草橋三丁目9番3号,,,
日本都市ファンド投資法人,東京都中央区銀座五丁目9番5号,,,
日本都市ファンド投資法人,東京都武蔵野市吉祥寺本町二丁目12番12号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前五丁目10番1号,,,
日本都市ファンド投資法人,東京都北区志茂一丁目4番13号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前四丁目26番4号,,,
日本都市ファンド投資法人,東京都港区赤坂四丁目3番2号,,,
日本都市ファンド投資法人,東京都世田谷区野沢三丁目9番13号,,,
日本都市ファンド投資法人,東京都板橋区相生町16番13号,,,
日本都市ファンド投資法人,東京都江東区東陽四丁目11番38号,,,
日本都市ファンド投資法人,東京都西東京市住吉町三丁目9番8号,,,
日本都市ファンド投資法人,東京都港区南麻布五丁目1番11号,,,
日本都市ファンド投資法人,東京都台東区鳥越二丁目2番2号,,,
日本都市ファンド投資法人,東京都渋谷区神宮前四丁目5番6号,,,
ＧＬＰ投資法人,東京都江東区,,,
ＧＬＰ投資法人,東京都昭島市,,,
ＧＬＰ投資法人,東京都江東区,,,
ＧＬＰ投資法人,東京都江東区,,,
ＧＬＰ投資法人,東京都羽村市,,,
ＧＬＰ投資法人,東京都江東区,,,
ＧＬＰ投資法人,東京都大田区,,,
ＧＬＰ投資法人,東京都江東区,,,
セントラル・リート投資法人,東京都江東区,,,100.0
セントラル・リート投資法人,東京都千代田区,,,100.0
セントラル・リート投資法人,東京都港区,,,100.0
セントラル・リート投資法人,東京都台東区,,,100.0
セントラル・リート投資法人,東京都新宿区,,,100.0
セントラル・リート投資法人,東京都港区,,,100.0
セントラル・リート投資法人,東京都港区,,,100.0
セントラル・リート投資法人,東京都八王子市,,,100.0
サンケイリアルエステート投資法人,東京都江東区,,,92.3
サンケイリアルエステート投資法人,東京都千代田区,,,100.0
サンケイリアルエステート投資法人,東京都中央区,,,100.0
サンケイリアルエステート投資法人,東京都中央区,,,100.0
サンケイリアルエステート投資法人,東京都千代田区,,,100.0
サンケイリアルエステート投資法人,東京都港区,,,100.0
サンケイリアルエステート投資法人,東京都中央区,,,100.0
サンケイリアルエステート投資法人,東京都大田区,,,59.4
大和証券リビング投資法人,東京都江戸川区,,,100.0
大和証券リビング投資法人,東京都大田区,,,
大和証券リビング投資法人,東京都調布市,,,100.0
星野リゾート・リート投資法人,東京都世田谷区(関東地方),,,
星野リゾート・リート投資法人,東京都台東区（関東地方）,,,
星野リゾート・リート投資法人,東京都港区(関東地方),,,
積水ハウス・リート投資法人,東京都江東区豊洲,,,95.1
積水ハウス・リート投資法人,東京都文京区千石,,,96.0
積水ハウス・リート投資法人,東京都台東区柳橋,,,93.4
積水ハウス・リート投資法人,東京都豊島区西巣鴨,,,95.6
積水ハウス・リート投資法人,東京都渋谷区笹塚,,,97.6
積水ハウス・リート投資法人,東京都世田谷区代沢,,,93.0
積水ハウス・リート投資法人,東京都墨田区亀沢,,,96.7
積水ハウス・リート投資法人,東京都港区三田,,,100.0
積水ハウス・リート投資法人,東京都板橋区大和町,,,98.5
積水ハウス・リート投資法人,東京都千代田区神田佐久間河岸,,,95.0
積水ハウス・リート投資法人,東京都品川区北品川,,,96.4
積水ハウス・リート投資法人,東京都渋谷区広尾,,,96.1
積水ハウス・リート投資法人,東京都新宿区早稲田鶴巻町,,,92.8
積水ハウス・リート投資法人,東京都品川区東品川,,,97.3
積水ハウス・リート投資法人,東京都豊島区北大塚,,,96.9
積水ハウス・リート投資法人,東京都小平市上水本町,,,89.7
積水ハウス・リート投資法人,東京都江東区森下,,,98.9
積水ハウス・リート投資法人,東京都千代田区神田神保町,,,100.0
積水ハウス・リート投資法人,東京都港区南麻布,,,100.0
積水ハウス・リート投資法人,東京都渋谷区渋谷,,,98.7
積水ハウス・リート投資法人,東京都品川区北品川,,,100.0
積水ハウス・リート投資法人,東京都日野市新町,,,97.1
積水ハウス・リート投資法人,東京都文京区千駄木,,,100.0
積水ハウス・リート投資法人,東京都中央区築地,,,98.5
積水ハウス・リート投資法人,東京都中野区本町,,,90.6
積水ハウス・リート投資法人,東京都中野区弥生町,,,93.7
積水ハウス・リート投資法人,東京都墨田区八広,,,100.0
積水ハウス・リート投資法人,東京都港区三田,,,95.6
積水ハウス・リート投資法人,東京都北区王子,,,89.5
積水ハウス・リート投資法人,東京都品川区荏原,,,97.4
積水ハウス・リート投資法人,東京都北区赤羽,,,97.6
積水ハウス・リート投資法人,東京都杉並区高円寺南,,,93.3
積水ハウス・リート投資法人,東京都新宿区北新宿,,,91.9
積水ハウス・リート投資法人,東京都品川区東大井,,,93.8
積水ハウス・リート投資法人,東京都江東区亀戸,,,98.0
積水ハウス・リート投資法人,東京都品川区北品川,,,96.6
積水ハウス・リート投資法人,東京都江東区新大橋,,,97.5
積水ハウス・リート投資法人,東京都中野区松が丘,,,97.0
積水ハウス・リート投資法人,東京都台東区蔵前,,,96.9
積水ハウス・リート投資法人,東京都江東区大島,,,96.4
積水ハウス・リート投資法人,東京都渋谷区初台,,,96.6
積水ハウス・リート投資法人,東京都渋谷区恵比寿,,,98.2
積水ハウス・リート投資法人,東京都目黒区三田,,,96.3
積水ハウス・リート投資法人,東京都台東区上野,,,100.0
積水ハウス・リート投資法人,東京都中野区弥生町,,,96.3
積水ハウス・リート投資法人,東京都新宿区早稲田町,,,97.3
積水ハウス・リート投資法人,東京都小金井市本町,,,98.0
積水ハウス・リート投資法人,東京都墨田区業平,,,98.8
積水ハウス・リート投資法人,東京都文京区本郷,,,95.0
積水ハウス・リート投資法人,東京都新宿区市谷山伏町,,,97.2
積水ハウス・リート投資法人,東京都中央区銀座,,,92.4
積水ハウス・リート投資法人,東京都目黒区青葉台,,,94.1
積水ハウス・リート投資法人,東京都墨田区本所,,,96.9
積水ハウス・リート投資法人,東京都墨田区菊川,,,100.0
積水ハウス・リート投資法人,東京都渋谷区東,,,95.7
積水ハウス・リート投資法人,東京都千代田区神田多町,,,92.5
積水ハウス・リート投資法人,東京都目黒区三田,,,90.5
積水ハウス・リート投資法人,東京都品川区北品川,,,100.0
積水ハウス・リート投資法人,東京都中野区江古田,,,97.8
積水ハウス・リート投資法人,東京都墨田区錦糸,,,100.0
積水ハウス・リート投資法人,東京都中央区八丁堀,,,98.1
積水ハウス・リート投資法人,東京都墨田区江東橋,,,92.2
積水ハウス・リート投資法人,東京都世田谷区代沢,,,93.3
積水ハウス・リート投資法人,東京都豊島区巣鴨,,,89.8
積水ハウス・リート投資法人,東京都世田谷区用賀,,,96.5
積水ハウス・リート投資法人,東京都港区元麻布,,,100.0
積水ハウス・リート投資法人,東京都江東区門前仲町,,,96.8
積水ハウス・リート投資法人,東京都板橋区板橋,,,91.2
積水ハウス・リート投資法人,東京都中野区中央,,,99.3
積水ハウス・リート投資法人,東京都文京区湯島,,,98.5
積水ハウス・リート投資法人,東京都中野区中央,,,97.9
積水ハウス・リート投資法人,東京都江東区富岡,,,93.2
積水ハウス・リート投資法人,東京都板橋区大山東町,,,98.5
積水ハウス・リート投資法人,東京都新宿区西早稲田,,,98.5
積水ハウス・リート投資法人,東京都新宿区四谷,,,100.0
積水ハウス・リート投資法人,東京都新宿区新宿,,,93.8
積水ハウス・リート投資法人,東京都世田谷区下馬,,,95.0
積水ハウス・リート投資法人,東京都北区赤羽,,,96.7
積水ハウス・リート投資法人,東京都大田区大森北,,,96.2
積水ハウス・リート投資法人,東京都品川区上大崎,,,95.0
積水ハウス・リート投資法人,東京都品川区西五反田,,,92.0
積水ハウス・リート投資法人,東京都品川区小山,,,100.0
積水ハウス・リート投資法人,東京都品川区上大崎,,,96.7
積水ハウス・リート投資法人,東京都目黒区中目黒,,,97.5
積水ハウス・リート投資法人,東京都台東区駒形,,,98.4
積水ハウス・リート投資法人,東京都港区麻布十番,,,97.6
積水ハウス・リート投資法人,東京都品川区戸越,,,99.0
積水ハウス・リート投資法人,東京都港区六本木,,,97.2
積水ハウス・リート投資法人,東京都目黒区平町,,,94.3
投資法人みらい,東京都新宿区,,,
投資法人みらい,東京都台東区,,,
投資法人みらい,東京都台東区,,,
投資法人みらい,東京都品川区,,,90.9
投資法人みらい,東京都町田市,,,
投資法人みらい,東京都港区,,,
投資法人みらい,東京都府中市,,,
投資法人みらい,東京都江戸川区,,,
投資法人みらい,東京都品川区,,,
阪急阪神リート投資法人,東京都千代田区,,,68.0
阪急阪神リート投資法人,東京都台東区,,,62.0
阪急阪神リート投資法人,東京都港区,,,6.0
阪急阪神リート投資法人,東京都港区,,,6.0
アクティビア・プロパティーズ投資法人,東京都港区,,,100.0
アクティビア・プロパティーズ投資法人,東京都品川区,,,100.0
アクティビア・プロパティーズ投資法人,東京都千代田区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都港区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,77.8
アクティビア・プロパティーズ投資法人,東京都品川区,,,100.0
アクティビア・プロパティーズ投資法人,東京都品川区,,,100.0
アクティビア・プロパティーズ投資法人,東京都多摩市,,,100.0
アクティビア・プロパティーズ投資法人,東京都新宿区,,,100.0
アクティビア・プロパティーズ投資法人,東京都港区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都豊島区,,,100.0
アクティビア・プロパティーズ投資法人,東京都港区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,89.0
アクティビア・プロパティーズ投資法人,東京都品川区,,,100.0
アクティビア・プロパティーズ投資法人,東京都港区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都港区,,,100.0
アクティビア・プロパティーズ投資法人,東京都港区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都港区,,,100.0
アクティビア・プロパティーズ投資法人,東京都大田区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都港区,,,99.8
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,100.0
アクティビア・プロパティーズ投資法人,東京都渋谷区,,,98.7
ＳＯＳｉＬＡ物流リート投資法人,東京都板橋区（関東エリア）,,,
日本ホテル＆レジデンシャル投資法人,東京都台東区,,3.6,100.0
日本リート投資法人,東京都豊島区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都板橋区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都江東区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都大田区,,,
日本リート投資法人,東京都墨田区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都台東区,,,
日本リート投資法人,東京都大田区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都北区,,,
日本リート投資法人,東京都北区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都墨田区,,,
日本リート投資法人,東京都品川区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都港区,,,
日本リート投資法人,東京都新宿区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都千代田区,,,
日本リート投資法人,東京都中央区,,,
日本リート投資法人,東京都渋谷区,,,
日本リート投資法人,東京都千代田区,,,
インヴィンシブル投資法人,東京都荒川区南千住三丁目41番７号,,,
インヴィンシブル投資法人,東京都国立市西一丁目５番17号,,,
インヴィンシブル投資法人,東京都江東区大島二丁目41番14号,,,
インヴィンシブル投資法人,東京都港区新橋五丁目16番４号,,,
インヴィンシブル投資法人,東京都墨田区向島五丁目45番10号,,,
インヴィンシブル投資法人,東京都板橋区板橋三丁目27番18号,,,
インヴィンシブル投資法人,東京都板橋区常盤台一丁目52番５号,,,
インヴィンシブル投資法人,東京都豊島区巣鴨三丁目６番16号,,,
インヴィンシブル投資法人,東京都品川区二葉四丁目27番８号,,,
インヴィンシブル投資法人,東京都品川区二葉四丁目27番12号,,,
インヴィンシブル投資法人,東京都世田谷区砧四丁目13番15号,,,
インヴィンシブル投資法人,東京都千代田区岩本町一丁目２番２号,,,
インヴィンシブル投資法人,東京都町田市中町三丁目４番４号,,,
インヴィンシブル投資法人,東京都江東区亀戸六丁目58番16号,,,
インヴィンシブル投資法人,東京都練馬区向山一丁目６番６号,,,
インヴィンシブル投資法人,東京都港区浜松町一丁目８番５号,,,
インヴィンシブル投資法人,東京都品川区東五反田二丁目５番４号,,,
インヴィンシブル投資法人,東京都港区赤坂二丁目17番54号,,,
インヴィンシブル投資法人,東京都台東区東上野五丁目５番６号,,,
インヴィンシブル投資法人,東京都練馬区高野台三丁目15番35号,,,
インヴィンシブル投資法人,東京都江東区亀戸三丁目39番12号,,,
インヴィンシブル投資法人,東京都江東区常盤一丁目12番16号,,,
インヴィンシブル投資法人,東京都品川区北品川一丁目22番19号,,,
インヴィンシブル投資法人,東京都練馬区栄町８番６号,,,
インヴィンシブル投資法人,東京都墨田区東駒形四丁目20番６号,,,
インヴィンシブル投資法人,東京都大田区羽田五丁目１番13号,,,
インヴィンシブル投資法人,東京都杉並区和泉一丁目31番２号,,,
インヴィンシブル投資法人,東京都港区白金五丁目10番15号,,,
インヴィンシブル投資法人,東京都台東区松が谷一丁目５番７号,,,
インヴィンシブル投資法人,東京都荒川区荒川七丁目３番１号,,,
インヴィンシブル投資法人,東京都江東区福住一丁目３番10号,,,
インヴィンシブル投資法人,東京都足立区新田三丁目35番20号,,,
インヴィンシブル投資法人,東京都荒川区東日暮里五丁目43番７号,,,
インヴィンシブル投資法人,東京都目黒区目黒一丁目２番15号,,,
インヴィンシブル投資法人,東京都品川区西五反田二丁目６番８号,,,
インヴィンシブル投資法人,東京都台東区東上野一丁目27番10号,,,
インヴィンシブル投資法人,東京都品川区東大井五丁目14番17号,,,
インヴィンシブル投資法人,東京都新宿区新小川町３番26号,,,
インヴィンシブル投資法人,東京都練馬区関町北一丁目22番７号,,,
インヴィンシブル投資法人,東京都渋谷区本町二丁目35番２号,,,
インヴィンシブル投資法人,東京都台東区上野七丁目９番14号,,,
インヴィンシブル投資法人,東京都台東区東上野五丁目５番13号,,,
インヴィンシブル投資法人,東京都港区浜松町一丁目18番14号,,,
インヴィンシブル投資法人,東京都江東区亀戸六丁目32番１号,,,
インヴィンシブル投資法人,東京都品川区南大井六丁目19番３号,,,
インヴィンシブル投資法人,東京都立川市曙町二丁目21番９号,,,
インヴィンシブル投資法人,東京都立川市錦町一丁目８番14号,,,
インヴィンシブル投資法人,東京都豊島区東池袋五丁目49番７号,,,
インヴィンシブル投資法人,東京都立川市錦町三丁目７番６号,,,
インヴィンシブル投資法人,東京都新宿区山吹町128番１ほか１筆,,,
インヴィンシブル投資法人,東京都品川区西五反田二丁目26番６号,,,
インヴィンシブル投資法人,東京都墨田区本所一丁目21番11号,,,
インヴィンシブル投資法人,東京都江東区亀戸六丁目７番８号,,,
インヴィンシブル投資法人,東京都荒川区東日暮里五丁目50番５号,,,
インヴィンシブル投資法人,東京都世田谷区岡本一丁目15番15号,,,
インヴィンシブル投資法人,東京都北区中十条二丁目10番２号,,,
オリックス不動産投資法人,東京都千代田区神田神保町一丁目5番地8,,,
オリックス不動産投資法人,東京都渋谷区猿楽町19番4号外,,,
オリックス不動産投資法人,東京都港区北青山二丁目13番5号,,,
オリックス不動産投資法人,東京都渋谷区千駄ケ谷五丁目18番20号,,,
オリックス不動産投資法人,東京都千代田区有楽町二丁目3番5号,,,
オリックス不動産投資法人,東京都中央区銀座二丁目11番8号,,,
オリックス不動産投資法人,東京都千代田区一番町13番地3,,,
オリックス不動産投資法人,東京都渋谷区神宮前一丁目14番25号,,,
オリックス不動産投資法人,東京都新宿区西早稲田三丁目29番9号,,,
オリックス不動産投資法人,東京都中央区日本橋浜町一丁目10番11号,,,
オリックス不動産投資法人,東京都千代田区五番町1番地9,,,
オリックス不動産投資法人,東京都千代田区神田松永町4番地1,,,
オリックス不動産投資法人,東京都中央区日本橋本町一丁目9番13号,,,
オリックス不動産投資法人,東京都中央区八丁堀四丁目11番2号,,,
オリックス不動産投資法人,東京都豊島区南池袋一丁目19番6号,,,
オリックス不動産投資法人,東京都港区赤坂二丁目9番11号,,,
オリックス不動産投資法人,東京都品川区戸越一丁目15番20号,,,
オリックス不動産投資法人,東京都港区六本木七丁目14番23号,,,
アドバンス・レジデンス投資法人,東京都板橋区坂下一丁目25番19号,不動産,,100.0
アドバンス・レジデンス投資法人,東京都大田区蒲田四丁目18番23号,信託受益権,,95.7
アドバンス・レジデンス投資法人,東京都目黒区目黒二丁目12番16号,信託受益権,,100.0
アドバンス・レジデンス投資法人,東京都国立市東一丁目７番地の10,信託受益権,,93.1
アドバンス・レジデンス投資法人,東京都品川区南大井六丁目17番７号,信託受益権,,91.7
アドバンス・レジデンス投資法人,東京都新宿区市谷薬王寺町４番８号,信託受益権,,98.3
アドバンス・レジデンス投資法人,東京都新宿区新宿五丁目７番10号,信託受益権,,95.0
アドバンス・レジデンス投資法人,東京都世田谷区深沢一丁目７番１号,信託受益権,,97.9
アドバンス・レジデンス投資法人,東京都文京区湯島二丁目18番２号,信託受益権,,93.9
アドバンス・レジデンス投資法人,東京都中央区日本橋馬喰町一丁目４番14号,不動産,,98.2
アドバンス・レジデンス投資法人,東京都板橋区高島平九丁目18番12号,不動産,,100.0
